Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_By,Canceled_Reason,Incomplete_Ride,Incomplete_Ride_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
2026-01-17,19:54:45,OLA554352,Success,Cust_3991,Mini,Koramangala,Electronic City,7,10,NA,NA,No,NA,775.9,Cash,51.73,3,4
2026-02-27,00:39:06,OLA681046,Success,Cust_2931,Bike,Electronic City,MG Road,4,38,NA,NA,No,NA,164.94,UPI,11.0,4,4
2026-02-18,18:02:17,OLA446210,Cancelled,Cust_1656,Mini,Whitefield,Indiranagar,3,0,Driver,Late arrival,No,NA,0.0,UPI,0.0,0,0
2026-01-29,21:29:13,OLA747499,Cancelled,Cust_2992,Mini,Indiranagar,HSR Layout,5,0,Customer,Driver refused,No,NA,0.0,Cash,0.0,0,0
2026-02-01,03:49:14,OLA259258,Success,Cust_3132,Lux,Koramangala,Indiranagar,10,18,NA,NA,No,NA,1118.9,Wallet,74.59,5,5
2026-02-26,00:27:48,OLA124130,Success,Cust_2712,Lux,Airport,Electronic City,10,43,NA,NA,No,NA,293.47,Credit Card,19.56,4,5
2026-01-14,02:48:49,OLA233990,Success,Cust_4601,Mini,Whitefield,HSR Layout,4,13,NA,NA,No,NA,884.67,Credit Card,58.98,5,4
2026-02-14,01:42:15,OLA837349,Success,Cust_2056,Mini,Koramangala,Airport,8,37,NA,NA,No,NA,285.26,Cash,19.02,5,3
2026-02-06,21:33:41,OLA981162,Cancelled,Cust_381,Mini,Airport,MG Road,4,0,Customer,Wrong location,No,NA,0.0,Credit Card,0.0,0,0
2026-02-28,02:11:02,OLA100285,Cancelled,Cust_577,Lux,Electronic City,Indiranagar,1,0,Driver,Late arrival,No,NA,0.0,Cash,0.0,0,0
2026-01-02,14:28:37,OLA389536,Success,Cust_1939,Mini,Electronic City,Koramangala,7,5,NA,NA,No,NA,442.16,Wallet,29.48,3,4
2026-01-24,14:15:55,OLA994698,Cancelled,Cust_168,Mini,Indiranagar,Whitefield,2,0,Driver,Wrong location,No,NA,0.0,Credit Card,0.0,0,0
2026-02-18,23:34:36,OLA411647,Incomplete,Cust_489,Prime Play,Electronic City,Indiranagar,9,3,NA,NA,Yes,Accident,80.44,Wallet,5.36,0,0
2026-02-14,23:46:55,OLA437699,Cancelled,Cust_2262,Lux,MG Road,Airport,5,0,Driver,Changed mind,No,NA,0.0,UPI,0.0,0,0
2026-01-01,11:32:41,OLA122786,Success,Cust_4373,Mini,Koramangala,Electronic City,5,33,NA,NA,No,NA,458.32,Wallet,30.55,5,4
2026-03-02,09:04:07,OLA358870,Cancelled,Cust_2241,Lux,Indiranagar,Whitefield,1,0,Driver,Wrong location,No,NA,0.0,Credit Card,0.0,0,0
2026-01-16,11:14:32,OLA753026,Success,Cust_3297,Lux,Indiranagar,HSR Layout,7,7,NA,NA,No,NA,632.95,Credit Card,42.2,4,4
2026-02-12,11:17:21,OLA163256,Success,Cust_2627,Bike,Airport,Koramangala,12,35,NA,NA,No,NA,298.19,Wallet,19.88,3,3
2026-01-21,13:44:08,OLA331374,Cancelled,Cust_1168,Bike,Koramangala,HSR Layout,1,0,Customer,Wrong location,No,NA,0.0,Wallet,0.0,0,0
2026-01-27,16:16:40,OLA103726,Cancelled,Cust_3839,Mini,Whitefield,Koramangala,4,0,Driver,Changed mind,No,NA,0.0,Cash,0.0,0,0
2026-02-21,10:27:27,OLA550414,Success,Cust_4696,Mini,Indiranagar,MG Road,4,9,NA,NA,No,NA,381.98,UPI,25.47,3,3
2026-02-22,15:12:37,OLA631591,Success,Cust_2265,Bike,Airport,Whitefield,7,29,NA,NA,No,NA,1047.72,Cash,69.85,5,4
2026-02-14,23:13:53,OLA707559,Success,Cust_626,Bike,Electronic City,Indiranagar,6,20,NA,NA,No,NA,647.52,Credit Card,43.17,3,4
2026-01-11,16:30:01,OLA752820,Success,Cust_3756,Prime Sedan,Airport,Koramangala,5,33,NA,NA,No,NA,273.13,Wallet,18.21,5,3
2026-02-22,10:23:19,OLA343538,Cancelled,Cust_3975,Auto,Airport,HSR Layout,4,0,Driver,Changed mind,No,NA,0.0,Credit Card,0.0,0,0
2026-02-15,20:43:03,OLA976132,Success,Cust_1650,Prime Play,Electronic City,Koramangala,7,31,NA,NA,No,NA,1054.22,Wallet,70.28,3,3
2026-01-29,15:57:36,OLA163397,Success,Cust_131,Prime Sedan,Indiranagar,HSR Layout,8,5,NA,NA,No,NA,885.01,Cash,59.0,4,3
2026-02-22,17:20:28,OLA265600,Success,Cust_1650,Prime Sedan,Whitefield,Koramangala,2,27,NA,NA,No,NA,724.46,UPI,48.3,4,5
2026-01-03,08:39:15,OLA377927,Success,Cust_3038,Prime Play,HSR Layout,Electronic City,5,44,NA,NA,No,NA,1106.16,Cash,73.74,3,5
2026-02-14,08:46:20,OLA219034,Success,Cust_2702,Bike,MG Road,HSR Layout,2,34,NA,NA,No,NA,596.33,Credit Card,39.76,5,5
2026-02-23,20:47:50,OLA700596,Success,Cust_4180,Auto,Electronic City,Airport,11,26,NA,NA,No,NA,645.0,Credit Card,43.0,5,5
2026-02-07,20:06:29,OLA304633,Success,Cust_4768,Mini,Koramangala,Indiranagar,2,32,NA,NA,No,NA,894.25,Cash,59.62,5,3
2026-01-24,16:02:13,OLA775593,Success,Cust_1457,Auto,MG Road,Indiranagar,2,24,NA,NA,No,NA,233.02,Credit Card,15.53,4,5
2026-02-09,02:17:38,OLA783149,Cancelled,Cust_4199,Auto,Airport,MG Road,5,0,Driver,Driver refused,No,NA,0.0,Credit Card,0.0,0,0
2026-02-08,15:50:28,OLA542103,Success,Cust_75,Auto,Whitefield,MG Road,4,39,NA,NA,No,NA,1128.5,Cash,75.23,3,4
2026-02-18,08:43:36,OLA247829,Success,Cust_1019,Auto,HSR Layout,Koramangala,9,35,NA,NA,No,NA,237.2,UPI,15.81,3,3
2026-02-09,07:01:00,OLA433266,Success,Cust_942,Prime Sedan,Whitefield,Electronic City,12,27,NA,NA,No,NA,262.69,Wallet,17.51,3,3
2026-02-16,18:05:27,OLA448941,Success,Cust_4775,Lux,MG Road,Koramangala,7,12,NA,NA,No,NA,907.04,Cash,60.47,3,5
2026-03-01,20:39:38,OLA801487,Success,Cust_3396,Bike,HSR Layout,Koramangala,9,44,NA,NA,No,NA,230.44,Credit Card,15.36,3,3
2026-02-09,07:54:48,OLA128354,Cancelled,Cust_4626,Prime Play,HSR Layout,Koramangala,4,0,Customer,Changed mind,No,NA,0.0,Cash,0.0,0,0
2026-01-25,22:31:01,OLA122406,Cancelled,Cust_1995,Auto,Whitefield,HSR Layout,3,0,Driver,Late arrival,No,NA,0.0,Credit Card,0.0,0,0
2026-01-19,14:01:04,OLA451092,Success,Cust_581,Lux,MG Road,Airport,11,8,NA,NA,No,NA,402.12,Cash,26.81,3,5
2026-01-04,22:20:14,OLA426326,Success,Cust_3856,Prime Play,Indiranagar,HSR Layout,2,29,NA,NA,No,NA,217.9,UPI,14.53,3,4
2026-01-14,22:54:58,OLA503002,Success,Cust_1025,Auto,Indiranagar,Electronic City,8,11,NA,NA,No,NA,564.32,UPI,37.62,3,4
2026-02-05,07:10:52,OLA716375,Success,Cust_1786,Mini,Koramangala,Indiranagar,3,44,NA,NA,No,NA,805.58,UPI,53.71,4,5
2026-02-22,16:56:37,OLA376211,Success,Cust_141,Lux,Indiranagar,Koramangala,10,28,NA,NA,No,NA,161.9,Cash,10.79,5,5
2026-01-22,07:27:40,OLA207970,Cancelled,Cust_907,Lux,HSR Layout,Airport,5,0,Driver,Changed mind,No,NA,0.0,UPI,0.0,0,0
2026-01-29,07:16:49,OLA543528,Success,Cust_3481,Prime Sedan,Whitefield,Koramangala,6,29,NA,NA,No,NA,383.03,Wallet,25.54,4,5
2026-02-23,05:01:24,OLA674023,Success,Cust_1544,Mini,Whitefield,Koramangala,8,42,NA,NA,No,NA,890.79,Credit Card,59.39,5,5
2026-01-01,20:03:16,OLA931853,Success,Cust_3533,Mini,Whitefield,Airport,2,45,NA,NA,No,NA,604.52,Wallet,40.3,3,4
2026-03-02,07:48:46,OLA115717,Success,Cust_4184,Auto,Whitefield,Indiranagar,6,20,NA,NA,No,NA,218.28,UPI,14.55,4,4
2026-03-02,22:01:20,OLA367852,Cancelled,Cust_121,Mini,MG Road,HSR Layout,2,0,Customer,Driver refused,No,NA,0.0,Credit Card,0.0,0,0
2026-01-06,05:16:58,OLA830894,Incomplete,Cust_1776,Lux,MG Road,Indiranagar,7,7,NA,NA,Yes,Accident,72.82,UPI,4.85,0,0
2026-01-13,09:04:48,OLA223435,Success,Cust_3057,Prime Sedan,Koramangala,Whitefield,12,33,NA,NA,No,NA,933.32,Wallet,62.22,5,3
2026-02-02,22:57:45,OLA831242,Success,Cust_97,Auto,Electronic City,Airport,12,31,NA,NA,No,NA,228.53,UPI,15.24,5,4
2026-02-11,21:31:15,OLA972135,Success,Cust_1506,Prime Play,Electronic City,Whitefield,9,5,NA,NA,No,NA,1037.28,UPI,69.15,3,4
2026-02-17,07:58:47,OLA570827,Success,Cust_4090,Lux,Whitefield,Koramangala,6,45,NA,NA,No,NA,286.55,Credit Card,19.1,4,4
2026-02-08,23:47:11,OLA379604,Cancelled,Cust_4027,Auto,MG Road,Electronic City,2,0,Driver,Changed mind,No,NA,0.0,Credit Card,0.0,0,0
2026-02-18,16:45:49,OLA747233,Success,Cust_1782,Bike,Whitefield,Indiranagar,7,18,NA,NA,No,NA,727.39,UPI,48.49,5,5
2026-02-13,12:18:00,OLA437718,Success,Cust_1552,Lux,HSR Layout,Electronic City,11,9,NA,NA,No,NA,217.35,Cash,14.49,3,4
2026-01-20,20:45:15,OLA102158,Success,Cust_1810,Prime Play,Airport,Indiranagar,4,25,NA,NA,No,NA,496.55,UPI,33.1,3,3
2026-03-02,23:49:43,OLA225395,Success,Cust_2560,Lux,Koramangala,HSR Layout,6,37,NA,NA,No,NA,320.04,Credit Card,21.34,5,4
2026-01-25,07:09:02,OLA697381,Success,Cust_2181,Prime Sedan,Indiranagar,MG Road,6,35,NA,NA,No,NA,1145.42,Wallet,76.36,5,4
2026-01-03,14:54:46,OLA147701,Success,Cust_2590,Lux,HSR Layout,MG Road,3,35,NA,NA,No,NA,1002.62,Cash,66.84,3,4
2026-02-22,10:55:13,OLA396421,Success,Cust_3658,Mini,Koramangala,Indiranagar,4,41,NA,NA,No,NA,328.21,Cash,21.88,3,5
2026-02-06,11:30:08,OLA506783,Success,Cust_4201,Lux,Airport,HSR Layout,5,44,NA,NA,No,NA,1036.29,Cash,69.09,4,3
2026-01-13,12:11:13,OLA268880,Success,Cust_3862,Auto,Koramangala,Indiranagar,10,28,NA,NA,No,NA,930.73,Cash,62.05,4,3
2026-02-26,22:10:16,OLA363582,Success,Cust_178,Prime Play,Indiranagar,MG Road,12,33,NA,NA,No,NA,575.84,UPI,38.39,5,3
2026-02-15,10:10:01,OLA861368,Cancelled,Cust_4556,Prime Sedan,Airport,Whitefield,5,0,Customer,Wrong location,No,NA,0.0,Wallet,0.0,0,0
2026-01-15,03:44:02,OLA583543,Success,Cust_424,Bike,Electronic City,Koramangala,12,34,NA,NA,No,NA,163.23,Cash,10.88,4,5
2026-01-23,06:19:02,OLA996585,Success,Cust_1396,Auto,Koramangala,MG Road,4,15,NA,NA,No,NA,1084.29,Wallet,72.29,4,4
2026-01-20,01:14:27,OLA373927,Success,Cust_1726,Prime Play,Indiranagar,MG Road,11,25,NA,NA,No,NA,290.96,UPI,19.4,3,5
2026-01-11,14:28:33,OLA596506,Success,Cust_919,Auto,Electronic City,Koramangala,3,27,NA,NA,No,NA,1115.54,UPI,74.37,3,3
2026-02-09,07:30:23,OLA402549,Cancelled,Cust_4260,Bike,Indiranagar,HSR Layout,5,0,Driver,Driver refused,No,NA,0.0,UPI,0.0,0,0
2026-01-10,10:45:49,OLA613575,Success,Cust_3055,Auto,Electronic City,Koramangala,11,8,NA,NA,No,NA,358.66,Wallet,23.91,5,4
2026-02-26,03:43:23,OLA618236,Success,Cust_4507,Bike,Airport,Electronic City,12,35,NA,NA,No,NA,543.57,UPI,36.24,5,3
2026-01-07,16:06:19,OLA264187,Cancelled,Cust_937,Auto,Indiranagar,Whitefield,1,0,Driver,Late arrival,No,NA,0.0,Credit Card,0.0,0,0
2026-01-04,02:18:54,OLA664008,Success,Cust_2244,Prime Play,Whitefield,Airport,12,35,NA,NA,No,NA,725.87,UPI,48.39,5,5
2026-02-16,21:35:56,OLA859994,Success,Cust_839,Mini,HSR Layout,Indiranagar,12,35,NA,NA,No,NA,721.15,UPI,48.08,3,5
2026-02-26,05:21:55,OLA234063,Cancelled,Cust_2318,Mini,Indiranagar,MG Road,3,0,Driver,Late arrival,No,NA,0.0,Cash,0.0,0,0
2026-01-29,14:13:16,OLA154607,Cancelled,Cust_1369,Lux,Indiranagar,Electronic City,2,0,Customer,Changed mind,No,NA,0.0,Credit Card,0.0,0,0
2026-02-11,08:27:59,OLA294769,Success,Cust_1654,Prime Sedan,Airport,HSR Layout,10,20,NA,NA,No,NA,331.72,Credit Card,22.11,3,3
2026-02-26,20:46:47,OLA496372,Success,Cust_3559,Bike,Whitefield,Electronic City,6,27,NA,NA,No,NA,651.57,Cash,43.44,5,3
2026-02-11,20:40:36,OLA818492,Success,Cust_833,Mini,Indiranagar,Koramangala,5,40,NA,NA,No,NA,1032.16,Wallet,68.81,3,5
2026-02-25,18:05:14,OLA934670,Success,Cust_4725,Prime Play,MG Road,Whitefield,10,14,NA,NA,No,NA,857.37,Wallet,57.16,5,4
2026-02-26,11:43:28,OLA273418,Success,Cust_2086,Prime Sedan,HSR Layout,Koramangala,9,22,NA,NA,No,NA,195.81,UPI,13.05,4,5
2026-01-22,15:13:08,OLA809769,Success,Cust_2779,Mini,Indiranagar,Koramangala,10,21,NA,NA,No,NA,1138.08,UPI,75.87,4,4
2026-01-03,11:44:22,OLA866603,Success,Cust_2486,Mini,MG Road,Electronic City,3,44,NA,NA,No,NA,697.36,Credit Card,46.49,5,5
2026-02-08,01:34:25,OLA840605,Success,Cust_4659,Auto,HSR Layout,Electronic City,5,6,NA,NA,No,NA,891.04,UPI,59.4,5,5
2026-01-05,02:36:03,OLA226564,Cancelled,Cust_2472,Prime Sedan,Whitefield,Electronic City,4,0,Driver,Driver refused,No,NA,0.0,UPI,0.0,0,0
2026-02-02,23:17:21,OLA365068,Cancelled,Cust_535,Prime Sedan,Electronic City,Whitefield,2,0,Driver,Wrong location,No,NA,0.0,Credit Card,0.0,0,0
2026-01-17,01:38:49,OLA367188,Success,Cust_3874,Prime Play,Electronic City,HSR Layout,12,8,NA,NA,No,NA,1075.35,Cash,71.69,3,3
2026-01-28,19:55:29,OLA338997,Success,Cust_4179,Prime Sedan,Electronic City,Airport,5,6,NA,NA,No,NA,726.16,Wallet,48.41,3,4
2026-01-26,08:10:10,OLA443850,Success,Cust_3611,Mini,MG Road,Electronic City,8,13,NA,NA,No,NA,941.38,Credit Card,62.76,3,4
2026-03-01,22:37:04,OLA765329,Success,Cust_2259,Mini,Indiranagar,Whitefield,3,29,NA,NA,No,NA,182.78,Credit Card,12.19,5,5
2026-02-18,12:35:39,OLA825447,Success,Cust_3986,Prime Sedan,Airport,MG Road,5,33,NA,NA,No,NA,1181.9,Credit Card,78.79,4,4
2026-01-18,16:25:37,OLA330373,Success,Cust_4222,Mini,Electronic City,Airport,4,10,NA,NA,No,NA,805.29,UPI,53.69,5,5
2026-02-08,14:13:41,OLA786855,Success,Cust_4611,Prime Play,Airport,Whitefield,12,5,NA,NA,No,NA,180.4,Credit Card,12.03,3,4
2026-01-14,04:13:35,OLA472848,Success,Cust_3796,Lux,Whitefield,HSR Layout,10,21,NA,NA,No,NA,533.04,Cash,35.54,3,3
2026-01-09,06:09:34,OLA813536,Cancelled,Cust_891,Prime Play,Airport,Indiranagar,2,0,Driver,Wrong location,No,NA,0.0,Wallet,0.0,0,0
2026-02-11,06:00:16,OLA298995,Success,Cust_2844,Mini,Koramangala,Whitefield,4,7,NA,NA,No,NA,304.7,Credit Card,20.31,3,5
2026-02-05,20:48:56,OLA917004,Success,Cust_2441,Prime Sedan,Indiranagar,HSR Layout,12,27,NA,NA,No,NA,580.04,Credit Card,38.67,5,5
2026-02-05,13:12:44,OLA732033,Cancelled,Cust_3094,Bike,Koramangala,Electronic City,4,0,Customer,Driver refused,No,NA,0.0,Wallet,0.0,0,0
2026-02-01,13:23:05,OLA198778,Success,Cust_4808,Prime Sedan,Koramangala,Indiranagar,2,7,NA,NA,No,NA,845.3,Wallet,56.35,4,5
2026-01-30,20:07:06,OLA489550,Success,Cust_3533,Prime Play,MG Road,Whitefield,11,40,NA,NA,No,NA,509.08,Wallet,33.94,5,4
2026-02-11,13:00:52,OLA262538,Success,Cust_832,Prime Play,Koramangala,Airport,9,43,NA,NA,No,NA,715.13,UPI,47.68,4,3
2026-02-10,09:05:14,OLA498029,Cancelled,Cust_4310,Prime Play,Koramangala,Indiranagar,4,0,Customer,Changed mind,No,NA,0.0,Wallet,0.0,0,0
2026-02-03,19:46:01,OLA423545,Success,Cust_1367,Auto,Koramangala,Whitefield,9,32,NA,NA,No,NA,698.19,Wallet,46.55,4,3
2026-02-18,15:47:23,OLA281052,Success,Cust_3855,Mini,Electronic City,Whitefield,11,18,NA,NA,No,NA,1149.73,Wallet,76.65,4,4
2026-02-18,03:17:52,OLA369951,Success,Cust_2609,Prime Play,MG Road,Koramangala,8,37,NA,NA,No,NA,265.1,Credit Card,17.67,3,3
2026-01-11,11:15:05,OLA396053,Success,Cust_290,Auto,Airport,Electronic City,5,37,NA,NA,No,NA,787.84,UPI,52.52,4,5
2026-02-21,12:46:05,OLA243973,Success,Cust_1463,Lux,Koramangala,Airport,12,28,NA,NA,No,NA,761.19,Wallet,50.75,5,4
2026-02-05,10:09:47,OLA411498,Success,Cust_2667,Lux,HSR Layout,Indiranagar,7,38,NA,NA,No,NA,1153.49,Wallet,76.9,5,5
2026-02-10,14:43:20,OLA278740,Success,Cust_2571,Prime Sedan,HSR Layout,Indiranagar,8,18,NA,NA,No,NA,214.22,UPI,14.28,4,4
2026-02-18,12:27:28,OLA167506,Cancelled,Cust_3925,Mini,Koramangala,Electronic City,3,0,Customer,Late arrival,No,NA,0.0,Cash,0.0,0,0
2026-03-02,05:44:46,OLA618969,Success,Cust_2573,Mini,Koramangala,Airport,8,35,NA,NA,No,NA,286.93,Credit Card,19.13,4,4
2026-01-30,01:13:58,OLA535836,Success,Cust_3492,Prime Play,Indiranagar,MG Road,9,8,NA,NA,No,NA,689.4,Credit Card,45.96,3,5
2026-01-18,06:13:45,OLA411460,Success,Cust_1549,Prime Sedan,MG Road,Electronic City,4,37,NA,NA,No,NA,245.76,Credit Card,16.38,4,3
2026-01-07,11:10:44,OLA912988,Success,Cust_271,Mini,Electronic City,HSR Layout,3,10,NA,NA,No,NA,205.96,Credit Card,13.73,3,5
2026-01-29,02:02:30,OLA706785,Success,Cust_3523,Mini,Indiranagar,HSR Layout,6,14,NA,NA,No,NA,923.81,UPI,61.59,4,3
2026-02-14,10:07:35,OLA311751,Success,Cust_4950,Prime Sedan,Koramangala,Electronic City,8,9,NA,NA,No,NA,784.34,Cash,52.29,4,3
2026-01-06,11:05:16,OLA659764,Success,Cust_4888,Bike,Whitefield,Koramangala,6,34,NA,NA,No,NA,721.69,UPI,48.11,4,5
2026-02-15,21:46:58,OLA364443,Success,Cust_1534,Prime Play,Airport,HSR Layout,8,14,NA,NA,No,NA,373.65,Wallet,24.91,3,4
2026-02-07,00:29:19,OLA302084,Success,Cust_4266,Mini,Electronic City,Airport,7,33,NA,NA,No,NA,584.53,Credit Card,38.97,5,3
2026-01-28,18:46:13,OLA297783,Success,Cust_4337,Lux,HSR Layout,Electronic City,8,16,NA,NA,No,NA,965.61,Credit Card,64.37,3,4
2026-02-28,01:10:39,OLA455370,Success,Cust_215,Prime Sedan,MG Road,Whitefield,8,10,NA,NA,No,NA,822.16,UPI,54.81,4,4
2026-02-07,11:21:32,OLA781963,Cancelled,Cust_1752,Auto,Koramangala,HSR Layout,4,0,Customer,Wrong location,No,NA,0.0,Cash,0.0,0,0
2026-02-17,15:39:07,OLA438429,Cancelled,Cust_2241,Prime Sedan,HSR Layout,Whitefield,1,0,Customer,Driver refused,No,NA,0.0,Wallet,0.0,0,0
2026-02-26,18:23:02,OLA892561,Success,Cust_1145,Mini,Indiranagar,MG Road,11,28,NA,NA,No,NA,682.44,Credit Card,45.5,4,5
2026-02-14,01:34:17,OLA259299,Success,Cust_2350,Lux,Airport,Electronic City,5,9,NA,NA,No,NA,934.15,UPI,62.28,4,4
2026-02-19,03:58:19,OLA568518,Success,Cust_101,Prime Sedan,HSR Layout,Koramangala,2,35,NA,NA,No,NA,774.85,UPI,51.66,4,3
2026-02-27,11:33:17,OLA455902,Success,Cust_4528,Prime Play,Whitefield,Airport,10,9,NA,NA,No,NA,263.13,UPI,17.54,4,3
2026-01-02,17:48:27,OLA950877,Success,Cust_4879,Lux,HSR Layout,Koramangala,6,40,NA,NA,No,NA,597.59,Cash,39.84,5,5
2026-01-10,21:10:53,OLA484776,Success,Cust_1917,Prime Sedan,Whitefield,Indiranagar,3,8,NA,NA,No,NA,699.02,Cash,46.6,5,3
2026-01-22,18:53:57,OLA449154,Success,Cust_713,Lux,Koramangala,MG Road,8,40,NA,NA,No,NA,657.14,Wallet,43.81,5,5
2026-02-20,07:15:06,OLA611971,Success,Cust_3889,Prime Play,Koramangala,Airport,3,33,NA,NA,No,NA,142.81,Credit Card,9.52,4,5
2026-01-22,15:09:47,OLA640907,Incomplete,Cust_3670,Bike,Whitefield,Electronic City,8,8,NA,NA,Yes,Vehicle Breakdown,199.3,UPI,13.29,0,0
2026-02-14,02:25:26,OLA480136,Success,Cust_1747,Mini,Koramangala,HSR Layout,4,11,NA,NA,No,NA,711.54,Credit Card,47.44,3,5
2026-01-12,18:27:11,OLA526164,Success,Cust_4520,Lux,Whitefield,Indiranagar,8,14,NA,NA,No,NA,369.17,Cash,24.61,3,3
2026-02-28,05:51:41,OLA285067,Success,Cust_3931,Auto,HSR Layout,Whitefield,2,31,NA,NA,No,NA,1021.94,Cash,68.13,3,4
2026-02-22,02:31:42,OLA627233,Success,Cust_2386,Auto,MG Road,Airport,10,13,NA,NA,No,NA,1126.84,Credit Card,75.12,4,3
2026-02-22,10:37:30,OLA892362,Success,Cust_2132,Prime Play,Airport,Whitefield,10,8,NA,NA,No,NA,995.55,Credit Card,66.37,3,3
2026-01-08,02:30:32,OLA574436,Success,Cust_3666,Bike,MG Road,HSR Layout,10,42,NA,NA,No,NA,821.94,Cash,54.8,3,3
2026-01-13,17:15:55,OLA300824,Success,Cust_3325,Auto,Airport,Koramangala,11,40,NA,NA,No,NA,715.13,Wallet,47.68,5,5
2026-01-13,23:26:46,OLA816382,Success,Cust_4499,Bike,Indiranagar,MG Road,11,36,NA,NA,No,NA,1195.56,Cash,79.7,5,4
2026-01-26,19:01:59,OLA962840,Success,Cust_4433,Bike,Whitefield,Indiranagar,2,33,NA,NA,No,NA,361.42,UPI,24.09,3,5
2026-01-04,07:52:39,OLA851916,Success,Cust_3510,Prime Sedan,Electronic City,Airport,4,33,NA,NA,No,NA,184.14,UPI,12.28,3,3
2026-01-04,01:09:39,OLA144064,Success,Cust_2785,Bike,Koramangala,Electronic City,8,26,NA,NA,No,NA,1140.84,Credit Card,76.06,3,3
2026-01-24,23:05:54,OLA460950,Cancelled,Cust_4422,Bike,Koramangala,HSR Layout,3,0,Driver,Wrong location,No,NA,0.0,Wallet,0.0,0,0
2026-01-12,22:35:45,OLA736747,Success,Cust_3193,Lux,HSR Layout,Whitefield,12,18,NA,NA,No,NA,119.53,Credit Card,7.97,4,5
2026-02-01,07:59:14,OLA580766,Success,Cust_2095,Bike,HSR Layout,Whitefield,8,43,NA,NA,No,NA,516.72,Credit Card,34.45,5,3
2026-01-06,12:06:00,OLA645230,Success,Cust_1107,Auto,MG Road,Whitefield,5,37,NA,NA,No,NA,927.85,Credit Card,61.86,5,4
2026-02-08,15:10:07,OLA547272,Success,Cust_1605,Mini,MG Road,Whitefield,3,39,NA,NA,No,NA,240.85,Cash,16.06,4,5
2026-01-06,15:52:43,OLA237787,Success,Cust_811,Lux,Electronic City,Indiranagar,8,23,NA,NA,No,NA,324.36,Cash,21.62,4,5
2026-01-24,00:16:07,OLA418620,Success,Cust_4137,Prime Play,Indiranagar,HSR Layout,12,20,NA,NA,No,NA,200.51,Wallet,13.37,5,3
2026-01-07,21:08:53,OLA968489,Success,Cust_4902,Prime Play,Airport,HSR Layout,5,31,NA,NA,No,NA,199.55,Wallet,13.3,5,3
2026-03-01,01:38:14,OLA530702,Success,Cust_4883,Auto,Electronic City,HSR Layout,4,12,NA,NA,No,NA,406.95,Credit Card,27.13,5,5
2026-01-18,22:34:33,OLA476226,Success,Cust_3424,Mini,Koramangala,Electronic City,9,34,NA,NA,No,NA,362.79,UPI,24.19,4,4
2026-01-01,17:45:56,OLA615111,Success,Cust_680,Prime Sedan,Airport,HSR Layout,10,23,NA,NA,No,NA,778.31,Credit Card,51.89,5,5
2026-03-01,01:50:30,OLA909969,Cancelled,Cust_564,Prime Play,Airport,HSR Layout,4,0,Customer,Driver refused,No,NA,0.0,Credit Card,0.0,0,0
2026-01-06,14:11:11,OLA596243,Success,Cust_2910,Lux,Airport,Whitefield,7,21,NA,NA,No,NA,891.54,Credit Card,59.44,5,4
2026-02-17,12:37:40,OLA762774,Success,Cust_1474,Mini,MG Road,Whitefield,10,9,NA,NA,No,NA,1031.47,Cash,68.76,4,3
2026-01-25,01:44:08,OLA777876,Success,Cust_4879,Lux,Airport,Koramangala,2,10,NA,NA,No,NA,1056.34,Wallet,70.42,5,4
2026-02-08,21:50:17,OLA482805,Success,Cust_4908,Prime Sedan,Koramangala,HSR Layout,6,28,NA,NA,No,NA,310.72,Wallet,20.71,5,4
2026-02-15,00:36:35,OLA219068,Success,Cust_2473,Lux,Indiranagar,Electronic City,7,8,NA,NA,No,NA,513.77,Credit Card,34.25,5,5
2026-02-23,09:35:28,OLA129264,Cancelled,Cust_2847,Lux,Koramangala,HSR Layout,1,0,Customer,Changed mind,No,NA,0.0,UPI,0.0,0,0
2026-02-03,13:43:29,OLA699561,Cancelled,Cust_4822,Prime Sedan,Whitefield,Indiranagar,5,0,Customer,Late arrival,No,NA,0.0,Cash,0.0,0,0
2026-01-26,17:21:14,OLA831645,Success,Cust_4747,Prime Sedan,Whitefield,Electronic City,7,14,NA,NA,No,NA,253.89,Cash,16.93,5,4
2026-01-06,13:15:04,OLA908940,Success,Cust_1428,Prime Play,Indiranagar,MG Road,5,13,NA,NA,No,NA,790.95,Wallet,52.73,5,4
2026-01-28,05:04:12,OLA405885,Cancelled,Cust_4937,Mini,MG Road,Electronic City,1,0,Driver,Wrong location,No,NA,0.0,Wallet,0.0,0,0
2026-01-31,14:00:55,OLA388055,Cancelled,Cust_1100,Auto,Airport,Whitefield,1,0,Customer,Changed mind,No,NA,0.0,Credit Card,0.0,0,0
2026-02-12,09:51:42,OLA822250,Success,Cust_3852,Lux,Whitefield,Electronic City,3,25,NA,NA,No,NA,238.43,UPI,15.9,3,5
2026-01-31,20:51:47,OLA215167,Success,Cust_212,Bike,Whitefield,Airport,10,21,NA,NA,No,NA,217.9,Wallet,14.53,4,4
2026-02-02,22:42:38,OLA234490,Success,Cust_2744,Auto,HSR Layout,Electronic City,4,34,NA,NA,No,NA,338.1,UPI,22.54,3,4
2026-01-15,06:09:12,OLA909078,Cancelled,Cust_3654,Prime Play,Whitefield,Electronic City,2,0,Customer,Late arrival,No,NA,0.0,Cash,0.0,0,0
